Crime Description,Latitude,Longitude,Hour
VEHICLE - STOLEN,28.53536784141471,77.32414099615556,16
SHOPLIFTING,28.683703287323386,77.19633191764082,21
TRAFFIC VIOLATION,28.63113768014014,77.3689140894349,10
ARSON,28.844598842657334,77.45599658565529,4
FIREARM OFFENSE,28.87067198852358,77.45961300785979,3
SEXUAL ASSAULT,28.509736714614043,77.07854375869375,17
IDENTITY THEFT,28.450052714383602,77.10204829881044,0
DOMESTIC VIOLENCE,28.792668775743874,77.3774647253949,11
BURGLARY,28.897430701819303,77.3155049429712,8
PUBLIC INTOXICATION,28.831800034927074,77.45255364342748,22
ROBBERY,28.411848701059366,77.15690027970777,23
FIREARM OFFENSE,28.525631775353233,77.42401040557313,11
HOMICIDE,28.42167113852063,77.34188792849193,13
KIDNAPPING,28.810389688520583,77.0977281550783,9
PUBLIC INTOXICATION,28.690703488146156,77.06324718449783,18
COUNTERFEITING,28.656859270583524,77.3513618010043,7
ROBBERY,28.67722494099826,77.07923075636214,17
ILLEGAL POSSESSION,28.526225629348293,77.39716451987158,21
CYBERCRIME,28.70081918456943,77.27854752006365,4
PUBLIC INTOXICATION,28.415333489232015,77.2384335312314,5
IDENTITY THEFT,28.723005861985417,77.1377645179607,9
VEHICLE - STOLEN,28.767216915089413,77.49192279746244,19
ASSAULT,28.73651313185591,77.36108355545527,15
FIREARM OFFENSE,28.56605875915611,77.38903182358244,4
CYBERCRIME,28.81313145756377,77.38435546383266,8
KIDNAPPING,28.757771998558738,77.2920077885883,15
DOMESTIC VIOLENCE,28.464148661462136,77.46984942097944,23
HOMICIDE,28.497572110269157,77.29191075169133,10
ILLEGAL POSSESSION,28.71855420658912,77.26002279255208,1
CYBERCRIME,28.54470806677801,77.13685522121143,2
VANDALISM,28.459716470723116,77.14086795992084,0
DOMESTIC VIOLENCE,28.477484496574945,77.36844195299102,3
FIREARM OFFENSE,28.4828085902702,77.1673837108198,9
VEHICLE - STOLEN,28.63889545340919,77.36435537257334,6
VEHICLE - STOLEN,28.70369272671475,77.47635337940741,7
HOMICIDE,28.488201137427207,77.21965371838938,18
HOMICIDE,28.756248305181607,77.04866282143982,11
DOMESTIC VIOLENCE,28.540506303750764,77.33327324066472,17
DRUG OFFENSE,28.55577906919698,77.00476151584775,13
EXTORTION,28.511749310537052,77.39350176063616,4
FRAUD,28.792603067971594,77.26282655851936,22
ARSON,28.879906916468435,77.24486610200432,11
IDENTITY THEFT,28.646249924339045,77.28472108028885,20
DOMESTIC VIOLENCE,28.421015320715995,77.25820427196736,2
FRAUD,28.530284658212736,77.16188863589801,20
BURGLARY,28.479025145559422,77.14075445483962,17
FIREARM OFFENSE,28.821381142426006,77.20764873031194,5
DRUG OFFENSE,28.4424269937166,77.44745464095779,19
TRAFFIC VIOLATION,28.883238120344192,77.06768522989393,17
ASSAULT,28.69425688831231,77.16238229834329,21
VEHICLE - STOLEN,28.65886989353708,77.0961502139747,5
ARSON,28.82367531120959,77.2135684883687,21
PUBLIC INTOXICATION,28.413773810645726,77.06674920956158,18
VEHICLE - STOLEN,28.788576374703503,77.38039780695112,8
ARSON,28.458302022784256,77.05173369629229,8
DOMESTIC VIOLENCE,28.820389049470215,77.33263104680863,6
EXTORTION,28.66458810961893,77.13385516243451,11
KIDNAPPING,28.430564701180046,77.23609499842883,21
DOMESTIC VIOLENCE,28.81662251940066,77.09999398085877,20
DRUG OFFENSE,28.413657058535623,77.36511183973786,3
DRUG OFFENSE,28.4691853464468,77.47413799463416,3
IDENTITY THEFT,28.798912261913312,77.1108726436965,1
DRUG OFFENSE,28.632435561928943,77.47657660385642,14
COUNTERFEITING,28.840694352177415,77.16263690050572,7
ROBBERY,28.71771463639554,77.27892358352595,18
ARSON,28.7117643771852,77.35079497554278,18
FIREARM OFFENSE,28.546117553066004,77.09963430803259,4
SHOPLIFTING,28.466840261775864,77.22238196871632,16
SEXUAL ASSAULT,28.88058619544834,77.03391374033203,18
VANDALISM,28.452398844571697,77.348526888014,23
ROBBERY,28.664505300036783,77.20830805986223,17
TRAFFIC VIOLATION,28.53628429541739,77.4458222663198,8
HOMICIDE,28.532070331790727,77.13699594428657,23
ILLEGAL POSSESSION,28.697293109651405,77.46180066216196,6
SHOPLIFTING,28.798967058589433,77.07051992234142,19
FIREARM OFFENSE,28.788589741415638,77.30348323300694,9
DRUG OFFENSE,28.834400844596775,77.15390408993609,22
COUNTERFEITING,28.54645136895618,77.09089080547665,18
DOMESTIC VIOLENCE,28.632875690857535,77.04696858585959,14
ASSAULT,28.40466728661001,77.32782127941435,5
DRUG OFFENSE,28.77342881156818,77.11658396662962,4
FIREARM OFFENSE,28.55117155607114,77.28640720603552,22
ARSON,28.680746766635092,77.48970936141764,19
KIDNAPPING,28.484650141009723,77.15798091013977,12
KIDNAPPING,28.809699753567163,77.01747213885837,21
COUNTERFEITING,28.80863610963914,77.0714113071982,18
PUBLIC INTOXICATION,28.838726457376477,77.05966100470559,9
COUNTERFEITING,28.42296849855336,77.23164176360262,19
ROBBERY,28.896229354887506,77.37232528483031,19
IDENTITY THEFT,28.523889707219844,77.14822219289093,11
PUBLIC INTOXICATION,28.554716843023673,77.07292138542192,0
HOMICIDE,28.524667864595223,77.32038338316447,17
KIDNAPPING,28.533766349183264,77.15059010442462,8
DRUG OFFENSE,28.676330678051823,77.28758517465612,8
FRAUD,28.519905272151888,77.46689327983637,17
EXTORTION,28.596885655700202,77.14567347746326,19
SEXUAL ASSAULT,28.727803291221605,77.25624580724313,2
VEHICLE - STOLEN,28.81801310178886,77.4034059568156,19
ILLEGAL POSSESSION,28.746370750133437,77.34585905624881,7
DOMESTIC VIOLENCE,28.69716142239366,77.37573908738959,13
SEXUAL ASSAULT,28.473864281270533,77.38628468742805,20
VANDALISM,28.80805780077064,77.26995801016702,5
TRAFFIC VIOLATION,28.418637443996516,77.26803105395113,5
CYBERCRIME,28.53209583161765,77.35944479022422,23
COUNTERFEITING,28.42852945846598,77.34882413505677,8
HOMICIDE,28.73371448779223,77.33502883201484,22
TRAFFIC VIOLATION,28.584185541296755,77.19106734607134,8
IDENTITY THEFT,28.72602424160243,77.41427132280243,14
DRUG OFFENSE,28.573515479651793,77.11810144468545,12
CYBERCRIME,28.627870365399744,77.07786598317635,23
BURGLARY,28.62898050508309,77.17258110955785,13
IDENTITY THEFT,28.42279032683377,77.12691562020248,12
CYBERCRIME,28.615113263173,77.33159125610158,11
SEXUAL ASSAULT,28.7205321815576,77.11550892557499,9
HOMICIDE,28.673026123037715,77.32824491917543,10
DRUG OFFENSE,28.437641883139143,77.2566113974204,11
HOMICIDE,28.734027992843373,77.07622503403763,18
VEHICLE - STOLEN,28.55443137745763,77.12919813206051,1
SEXUAL ASSAULT,28.40721740138951,77.2608633921516,12
DOMESTIC VIOLENCE,28.477797778542122,77.36655265196185,13
FIREARM OFFENSE,28.648779828658277,77.19912582208734,18
ROBBERY,28.555200829515034,77.11641632108902,15
DOMESTIC VIOLENCE,28.747191506876774,77.1475391045469,10
FRAUD,28.52032673778288,77.0475585946367,2
DRUG OFFENSE,28.786398084237582,77.01257475054511,8
COUNTERFEITING,28.543238590696987,77.48656465599842,6
BURGLARY,28.710431853792205,77.04820496718295,4
FRAUD,28.79960819012559,77.06244367255532,17
CYBERCRIME,28.592778064321873,77.43548204253982,11
FRAUD,28.423402470907735,77.33175261785964,19
ARSON,28.66772276052944,77.21803626562266,3
FIREARM OFFENSE,28.89770453077225,77.32451170286292,23
ILLEGAL POSSESSION,28.884495933188454,77.4674924117652,11
IDENTITY THEFT,28.51051109697208,77.04968865571786,6
HOMICIDE,28.777848254712126,77.12185551358766,8
FRAUD,28.572475915910033,77.43015020173537,20
ASSAULT,28.480136240091543,77.39031967265055,17
VEHICLE - STOLEN,28.732957350301245,77.49712836077859,4
TRAFFIC VIOLATION,28.650434364763385,77.15695440753609,23
ASSAULT,28.669615278827838,77.47244319856927,3
ROBBERY,28.813696331117754,77.1718444156475,6
CYBERCRIME,28.56827183794371,77.35754659559275,17
EXTORTION,28.73354737977783,77.44137147381079,12
IDENTITY THEFT,28.58309573348131,77.08539104762919,10
DRUG OFFENSE,28.421361948290212,77.1028193275176,22
ROBBERY,28.58900755366817,77.29047932401618,19
DOMESTIC VIOLENCE,28.875017231602065,77.42191238501776,23
IDENTITY THEFT,28.64163124104421,77.03947476761105,6
COUNTERFEITING,28.454115218418433,77.42544040487795,20
SEXUAL ASSAULT,28.743913414688112,77.17156026477255,5
KIDNAPPING,28.88168967485926,77.20311330698625,19
IDENTITY THEFT,28.853972623272128,77.16993054784378,13
DRUG OFFENSE,28.68598041890407,77.45573995230384,14
VEHICLE - STOLEN,28.588140372174266,77.06539716329142,2
EXTORTION,28.690338834254618,77.28713724058817,21
COUNTERFEITING,28.807965531099622,77.0740540403129,6
ROBBERY,28.830618671009226,77.46429731504742,14
BURGLARY,28.809421942471218,77.39896565676781,3
DOMESTIC VIOLENCE,28.627738189220867,77.11690963713053,22
DRUG OFFENSE,28.459428994785114,77.14888913404408,7
TRAFFIC VIOLATION,28.684586713369388,77.19075766398134,18
TRAFFIC VIOLATION,28.47821441401668,77.20270883764772,18
COUNTERFEITING,28.430479166948928,77.40867142931603,13
FRAUD,28.64933391671443,77.28226667765459,2
EXTORTION,28.72768672502331,77.21397465744586,6
CYBERCRIME,28.827073653203197,77.35972232846818,14
COUNTERFEITING,28.791417776977152,77.22893243817191,12
FRAUD,28.828620256378272,77.0641200084424,14
EXTORTION,28.780034385410445,77.05374459213476,5
TRAFFIC VIOLATION,28.75161969845307,77.16297833989759,12
COUNTERFEITING,28.40506878457035,77.30143511880759,2
COUNTERFEITING,28.713051155904605,77.06742066382412,11
SHOPLIFTING,28.460240902069557,77.27506708534871,2
ROBBERY,28.429333566166267,77.13480482240436,15
ARSON,28.478206076052825,77.34770670780415,13
ARSON,28.811646080720873,77.01413135058819,20
TRAFFIC VIOLATION,28.77192469655001,77.23451171574028,11
VANDALISM,28.874386202602604,77.02613207450712,3
FRAUD,28.889488129325205,77.16525388763766,5
BURGLARY,28.84664199318699,77.00778757214344,19
BURGLARY,28.466463025488498,77.23454938028897,22
EXTORTION,28.83919137046249,77.383507934239,1
VEHICLE - STOLEN,28.819318567394323,77.05011001887297,16
ILLEGAL POSSESSION,28.835542929929847,77.36761134599702,11
EXTORTION,28.475842808558244,77.29209763354616,6
FIREARM OFFENSE,28.45839591388666,77.252302636568,12
HOMICIDE,28.86190443979204,77.29974163114012,22
HOMICIDE,28.48691332456725,77.16794856586459,4
IDENTITY THEFT,28.5843108655213,77.35516977688414,20
ROBBERY,28.627992424747028,77.38983292096039,2
SEXUAL ASSAULT,28.46222126391478,77.38911193279344,17
ILLEGAL POSSESSION,28.410317144016272,77.13472989469685,1
ILLEGAL POSSESSION,28.897045234883556,77.32695350484492,1
DRUG OFFENSE,28.838328622417478,77.07404786287263,0
ILLEGAL POSSESSION,28.856168964675316,77.24770980679813,19
ROBBERY,28.542281534636057,77.00131463002975,13
ROBBERY,28.51005078637272,77.09679337950418,16
SEXUAL ASSAULT,28.612933279087713,77.31586705791631,3
KIDNAPPING,28.626659684489002,77.43718075260156,22
IDENTITY THEFT,28.402799719432117,77.02451414929301,19
FIREARM OFFENSE,28.789626556279917,77.27927639608717,11
SEXUAL ASSAULT,28.898333519071006,77.31838751005252,21
VEHICLE - STOLEN,28.664345435051043,77.46619549059137,3
VEHICLE - STOLEN,28.594129347506225,77.32757189732247,7
FRAUD,28.5963759466106,77.05151635123536,1
TRAFFIC VIOLATION,28.448038566086048,77.07337212127224,3
IDENTITY THEFT,28.533080909182004,77.3178820644435,20
SHOPLIFTING,28.651066394317315,77.10780983838161,9
ILLEGAL POSSESSION,28.615924000567347,77.46415273743864,15
TRAFFIC VIOLATION,28.672517372871553,77.46034360039295,21
HOMICIDE,28.824532824318702,77.4743279300786,18
HOMICIDE,28.512621151349805,77.1464763039061,9
DRUG OFFENSE,28.413832090453155,77.35847495398016,8
ARSON,28.41911272264137,77.33150695346743,2
CYBERCRIME,28.467084402653427,77.01780189066889,19
VEHICLE - STOLEN,28.6852414924022,77.13278253817315,23
FIREARM OFFENSE,28.80409240501896,77.10338336483973,12
FIREARM OFFENSE,28.843402969640316,77.18540430086917,11
PUBLIC INTOXICATION,28.717556600987486,77.4765268582726,20
DRUG OFFENSE,28.601571626225446,77.42280081947916,8
VANDALISM,28.477257354078073,77.14671229568414,9
BURGLARY,28.60070916972174,77.26501576554966,21
CYBERCRIME,28.56620756695389,77.09613306079333,9
ARSON,28.835012940428566,77.13871699614796,22
FRAUD,28.643359688705303,77.03250162450745,3
CYBERCRIME,28.51309794997726,77.32130325045841,11
BURGLARY,28.544400533407888,77.32846038724817,11
DRUG OFFENSE,28.46823508227134,77.41925081040172,7
SHOPLIFTING,28.859292724534566,77.43577590671363,23
FIREARM OFFENSE,28.425172923118232,77.08002969959686,11
PUBLIC INTOXICATION,28.406423124277946,77.37152047308149,21
ROBBERY,28.491494466763434,77.06735381641367,5
DRUG OFFENSE,28.805437008955312,77.18685750587291,8
DRUG OFFENSE,28.66173339331554,77.2577682857796,11
ILLEGAL POSSESSION,28.712921643688492,77.02473495704353,13
HOMICIDE,28.578865837707866,77.07838185577273,5
DOMESTIC VIOLENCE,28.434338992774585,77.13555804999501,7
HOMICIDE,28.828079081246084,77.0637711648171,14
ASSAULT,28.495947136062703,77.46704813610317,6
SHOPLIFTING,28.416529600272558,77.14415959404356,18
DRUG OFFENSE,28.686352067966595,77.25058583225446,11
ASSAULT,28.4416446101923,77.49826711896284,23
CYBERCRIME,28.447880925929915,77.28332133846563,5
ILLEGAL POSSESSION,28.80018851574126,77.20574788749605,20
KIDNAPPING,28.645804794658996,77.46489620296214,11
KIDNAPPING,28.52075422612357,77.11124887768331,2
DRUG OFFENSE,28.57431321167976,77.08975037041935,16
ASSAULT,28.764620489421585,77.2676821845204,5
SHOPLIFTING,28.4331770723783,77.21365086891569,3
DRUG OFFENSE,28.458240307966605,77.39849303865773,12
SEXUAL ASSAULT,28.708131017495283,77.02100502065218,18
VEHICLE - STOLEN,28.703485867233553,77.30886291220561,6
VANDALISM,28.886231092267685,77.35533957144894,14
HOMICIDE,28.587274740627723,77.48595838041199,0
ROBBERY,28.432538813588756,77.07288160011991,4
ILLEGAL POSSESSION,28.66876871742481,77.12312160935474,18
ARSON,28.719173405880895,77.46622161578462,0
IDENTITY THEFT,28.469801392893125,77.31531442274165,8
FIREARM OFFENSE,28.676430986767595,77.01902451636775,12
ILLEGAL POSSESSION,28.49888356082913,77.03867200112789,1
ARSON,28.82236502894053,77.39272028031384,23
COUNTERFEITING,28.817580747891913,77.28373724922821,12
PUBLIC INTOXICATION,28.61481454799922,77.28270774080944,8
ILLEGAL POSSESSION,28.8833715952564,77.43993282165565,23
ASSAULT,28.88988693722487,77.12054895968562,13
HOMICIDE,28.464625544473808,77.08021549091102,16
FIREARM OFFENSE,28.583856902416233,77.30690297381103,2
DOMESTIC VIOLENCE,28.70016073502332,77.44121154882694,3
FIREARM OFFENSE,28.44241890479072,77.13262532233381,1
FIREARM OFFENSE,28.591327751907066,77.34064718239567,12
SHOPLIFTING,28.530586042008295,77.07618951592914,20
DRUG OFFENSE,28.87602511048335,77.08595434791458,21
PUBLIC INTOXICATION,28.605792911415733,77.45075502893137,13
BURGLARY,28.781335429273756,77.05898249745319,1
BURGLARY,28.593352681756084,77.0121727683276,15
BURGLARY,28.465906035209418,77.38747022405539,15
EXTORTION,28.831575765080423,77.18125477426258,14
COUNTERFEITING,28.40020845845155,77.19832927610106,17
FRAUD,28.427970436987223,77.3999287724541,13
CYBERCRIME,28.58219220294852,77.08996789578867,16
DRUG OFFENSE,28.743449127759366,77.32516347076051,11
DRUG OFFENSE,28.570852147645386,77.15676416441882,3
VANDALISM,28.433156408810486,77.05213423032342,1
HOMICIDE,28.558920016867074,77.34374802448504,21
DRUG OFFENSE,28.52249042949508,77.15933206727547,10
VANDALISM,28.402709899909098,77.43330205214004,7
SHOPLIFTING,28.6674009565902,77.45951782511595,7
FRAUD,28.45832295737209,77.42452588096047,1
KIDNAPPING,28.543748144398332,77.16117587371772,22
TRAFFIC VIOLATION,28.720594915111207,77.11829131217984,1
COUNTERFEITING,28.762557844411486,77.4464003212039,5
EXTORTION,28.53172781342801,77.22647349193824,10
CYBERCRIME,28.564596835532615,77.353869861779,8
CYBERCRIME,28.52345461906373,77.41358210070531,0
COUNTERFEITING,28.878444300158094,77.13884332743392,7
ASSAULT,28.4952598634937,77.0595487139674,18
ILLEGAL POSSESSION,28.491590301816835,77.31241378167164,6
EXTORTION,28.622517647915764,77.2950961278816,20
PUBLIC INTOXICATION,28.494653179600284,77.13510003632929,8
VEHICLE - STOLEN,28.478354228142802,77.29235336069267,0
SEXUAL ASSAULT,28.447939768850542,77.39517862723918,2
FRAUD,28.720085624054125,77.17500549117206,19
CYBERCRIME,28.706041127450945,77.12115885946278,9
COUNTERFEITING,28.725081445938983,77.36250060680477,23
DOMESTIC VIOLENCE,28.786650004004695,77.3929360083409,18
DOMESTIC VIOLENCE,28.563179006396286,77.47714471893445,0
IDENTITY THEFT,28.85921186680596,77.07379291145874,7
VANDALISM,28.766602305534377,77.4446320509441,17
SHOPLIFTING,28.80235429429059,77.38254940559496,1
DRUG OFFENSE,28.760481081913355,77.35094995396544,23
DRUG OFFENSE,28.57922782271628,77.1565268145952,3
VEHICLE - STOLEN,28.541516244031317,77.01109647559407,19
VANDALISM,28.611258534789506,77.25377524705972,20
DRUG OFFENSE,28.44851518026668,77.14288468824286,12
CYBERCRIME,28.625640250782972,77.14491050946334,19
ILLEGAL POSSESSION,28.42157049154762,77.46356928859633,21
SEXUAL ASSAULT,28.401972980013596,77.0764844460266,17
SEXUAL ASSAULT,28.865749469737345,77.46711618979528,16
DOMESTIC VIOLENCE,28.744668430293945,77.25190335500537,9
DRUG OFFENSE,28.68092347353298,77.41913963803047,7
EXTORTION,28.570551019711527,77.14179378572095,20
SEXUAL ASSAULT,28.685269007342537,77.31696033204237,5
VEHICLE - STOLEN,28.845787888169163,77.27829419786171,9
VANDALISM,28.72619006697193,77.46208304470892,12
SHOPLIFTING,28.70124099897675,77.08964921342121,9
IDENTITY THEFT,28.630102251485837,77.10228494487124,8
DOMESTIC VIOLENCE,28.57284851532543,77.47448219972678,14
DRUG OFFENSE,28.749273556960855,77.04898231039306,7
SHOPLIFTING,28.890490470507906,77.317341234522,23
ROBBERY,28.612378846760294,77.03028205660763,4
ARSON,28.5961026020071,77.0384954040603,9
SEXUAL ASSAULT,28.61405673618252,77.29857437145085,20
ILLEGAL POSSESSION,28.61277198402486,77.27568398107702,11
CYBERCRIME,28.895312386684246,77.28651309937679,16
ASSAULT,28.75338912875467,77.23682604827498,15
DRUG OFFENSE,28.579592224605296,77.3711796702908,7
FIREARM OFFENSE,28.58575118691336,77.49609426818245,17
ARSON,28.615398462372028,77.13789062319518,5
FRAUD,28.418356093790223,77.16171983365747,17
COUNTERFEITING,28.663908201010624,77.16152477117161,3
ILLEGAL POSSESSION,28.80569047576138,77.38163447315293,16
HOMICIDE,28.730283896603755,77.17400775056187,2
COUNTERFEITING,28.49921042338077,77.33836853379132,20
BURGLARY,28.764017120689182,77.22294377850596,15
CYBERCRIME,28.759729303166015,77.3039023335115,0
BURGLARY,28.5312696078245,77.41450768640244,2
ARSON,28.711437328428467,77.2570293437771,4
KIDNAPPING,28.705474516560965,77.23758660042336,23
PUBLIC INTOXICATION,28.81989381192809,77.13348729180265,14
TRAFFIC VIOLATION,28.46803615591672,77.2579522909099,6
ASSAULT,28.49741925225576,77.13120613645481,6
DRUG OFFENSE,28.6429847518839,77.42178510285898,0
CYBERCRIME,28.42207257444615,77.1944320134308,4
EXTORTION,28.60779709880085,77.06455381591748,20
DRUG OFFENSE,28.79410952099986,77.11998376396318,14
DOMESTIC VIOLENCE,28.474357196992,77.26729073373363,8
SEXUAL ASSAULT,28.62997436846826,77.45814375791488,0
TRAFFIC VIOLATION,28.894884616691222,77.15028074928739,8
SHOPLIFTING,28.65296000671243,77.13219310204965,9
CYBERCRIME,28.649161912061043,77.20327991740507,2
VEHICLE - STOLEN,28.679396791862082,77.48387723914607,14
VANDALISM,28.493002185166368,77.42260983723068,15
VEHICLE - STOLEN,28.47358194134297,77.07483397553735,23
IDENTITY THEFT,28.738677314557552,77.30687664355013,8
PUBLIC INTOXICATION,28.597883404952885,77.39593210167202,6
FIREARM OFFENSE,28.544953314107737,77.38400517068511,19
PUBLIC INTOXICATION,28.415695809959946,77.2444227458773,8
ROBBERY,28.82302524858924,77.36591569283702,15
ROBBERY,28.416164432922415,77.2917933052965,17
